column,row,Z,valenceelectrons,diffto18electrons,sunfilled,punfilled,dunfilled,wt CN_1,sgl_bd CN_1,wt CN_2,L-shaped CN_2,water-like CN_2,bent 120 degrees CN_2,bent 150 degrees CN_2,linear CN_2,wt CN_3,trigonal planar CN_3,trigonal non-coplanar CN_3,T-shaped CN_3,wt CN_4,square co-planar CN_4,tetrahedral CN_4,rectangular see-saw-like CN_4,see-saw-like CN_4,trigonal pyramidal CN_4,wt CN_5,pentagonal planar CN_5,square pyramidal CN_5,trigonal bipyramidal CN_5,wt CN_6,hexagonal planar CN_6,octahedral CN_6,pentagonal pyramidal CN_6,wt CN_7,hexagonal pyramidal CN_7,pentagonal bipyramidal CN_7,wt CN_8,body-centered cubic CN_8,hexagonal bipyramidal CN_8,wt CN_9,q2 CN_9,q4 CN_9,q6 CN_9,wt CN_10,q2 CN_10,q4 CN_10,q6 CN_10,wt CN_11,q2 CN_11,q4 CN_11,q6 CN_11,wt CN_12,cuboctahedral CN_12,q2 CN_12,q4 CN_12,q6 CN_12,wt CN_13,wt CN_14,wt CN_15,wt CN_16,wt CN_17,wt CN_18,wt CN_19,wt CN_20,wt CN_21,wt CN_22,wt CN_23,wt CN_24,local difference in MendeleevNumber,maximum local difference in MendeleevNumber,mimum local difference in MendeleevNumber,local signed difference in MendeleevNumber,local difference in Column,maximum local difference in Column,mimum local difference in Column,local signed difference in Column,local difference in Row,maximum local difference in Row,mimum local difference in Row,local signed difference in Row,local difference in Electronegativity,maximum local difference in Electronegativity,mimum local difference in Electronegativity,local signed difference in Electronegativity,local difference in NsValence,maximum local difference in NsValence,mimum local difference in NsValence,local signed difference in NsValence,local difference in NpValence,maximum local difference in NpValence,mimum local difference in NpValence,local signed difference in NpValence,local difference in NdValence,maximum local difference in NdValence,mimum local difference in NdValence,local signed difference in NdValence,local difference in NfValence,maximum local difference in NfValence,mimum local difference in NfValence,local signed difference in NfValence,local difference in NValence,maximum local difference in NValence,mimum local difference in NValence,local signed difference in NValence,local difference in NsUnfilled,maximum local difference in NsUnfilled,mimum local difference in NsUnfilled,local signed difference in NsUnfilled,local difference in NpUnfilled,maximum local difference in NpUnfilled,mimum local difference in NpUnfilled,local signed difference in NpUnfilled,local difference in NdUnfilled,maximum local difference in NdUnfilled,mimum local difference in NdUnfilled,local signed difference in NdUnfilled,local difference in NfUnfilled,maximum local difference in NfUnfilled,mimum local difference in NfUnfilled,local signed difference in NfUnfilled,local difference in NUnfilled,maximum local difference in NUnfilled,mimum local difference in NUnfilled,local signed difference in NUnfilled,local difference in GSbandgap,maximum local difference in GSbandgap,mimum local difference in GSbandgap,local signed difference in GSbandgap,G2_0.05,G2_4.0,G2_20.0,G2_80.0,G4_0.005_1.0_-1.0,G4_0.005_1.0_1.0,G4_0.005_4.0_-1.0,G4_0.005_4.0_1.0,name,oxidationstate,stype
3.0,7.0,94.0,2.0,16.0,-5.0,1.0,7.0,0.7122365167203367,0.7122365167203367,0.1391350306927862,4.823831013064271e-14,5.001366027244897e-09,8.082716060878787e-06,0.01616150864398104,0.1391350306927862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11934652518047235,0.0405399112142395,0.03636273610168875,0.02937982368836496,0.0,0.0,0.0,0.02928192740640474,0.0011961897424095304,0.018051120671362303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.16682694795219,53.0,0.0,48.16682694795219,9.996888611839132,11.0,0.0,9.996888611839132,4.544040278108698,5.0,0.0,-4.544040278108698,1.1541862306396091,1.2699999999999998,0.0,1.1541862306396091,4.544040278108698,5.0,0.0,-4.544040278108698,3.635232222486958,4.0,0.0,-3.635232222486958,2.7264241668652183,3.0,0.0,-2.7264241668652183,1.817616111243479,2.0,0.0,-1.817616111243479,3.635232222486958,4.0,0.0,-3.635232222486958,4.544040278108698,5.0,0.0,4.544040278108698,3.635232222486958,4.0,0.0,3.635232222486958,2.7264241668652183,3.0,0.0,2.7264241668652183,1.817616111243479,2.0,0.0,1.817616111243479,12.723312778704353,14.0,0.0,12.723312778704353,4.086001018075342,4.496,0.0,4.086001018075342,13.308253831765759,4.4026850840004235,0.8135773480674598,0.3767820909491509,10.699787551165066,27.855018271385788,1.98297551647202,15.160163911132695,PuC,4.0,Pu
4.0,4.0,22.0,2.0,16.0,-2.0,4.0,9.0,0.00501294398782251,0.00501294398782251,0.5586265381848875,2.0080290680069e-06,4.1339426999206844e-08,2.1074687690111006e-10,8.209743038760483e-16,3.1361320536587562e-12,0.03116666733985457,0.01820582255097969,0.00505648098863434,0.00019714664488396279,0.20989277582366392,0.052310888826836745,0.054921590412798336,0.04866775580030648,0.060337240947772784,0.06132950452049798,0.002516496885385381,0.0005123114345873712,0.0005328801199032512,0.0005663115874185728,0.06187315895579736,0.030804470899243156,0.010722687000617856,0.012604497503975277,0.00886842973762089,0.00422578616430425,0.0022598089724318727,0.10039895944065078,0.0011402196747186026,0.03955827991785251,0.0,0.0,0.0,0.0,0.01655108504663086,0.002628192492312597,0.005906016605331248,0.007843958893019939,0.0,0.0,0.0,0.0,0.002546467205869664,0.002546467205869664,0.0003270238844039101,0.001079278413682169,0.001118606948949305,0.0,0.002546477391816581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.491048047916195,29.0,0.0,27.491048047916195,8.531704566594684,9.0,0.0,8.531704566594684,1.8959343481321516,2.0,0.0,-1.8959343481321516,0.4739835870330378,0.5,0.0,0.4739835870330378,1.8959343481321516,2.0,0.0,-1.8959343481321516,0.9479671740660756,1.0,0.0,-0.9479671740660756,0.9479671740660756,1.0,0.0,-0.9479671740660756,0.0,0.0,0.0,0.0,0.9479671740660756,1.0,0.0,-0.9479671740660756,1.8959343481321516,2.0,0.0,1.8959343481321516,0.9479671740660756,1.0,0.0,0.9479671740660756,0.9479671740660756,1.0,0.0,0.9479671740660756,0.0,0.0,0.0,0.0,3.791868696264303,4.0,0.0,3.791868696264303,1.4447019732766992,1.524,0.0,1.4447019732766992,25.020520498453113,8.747424924006307,1.5617644167248717,0.4148134263645345,41.84194101780851,108.34241149570785,8.2380187700669,62.05783426613942,TiB2,3.0,Ti
3.0,6.0,69.0,2.0,16.0,-4.0,2.0,8.0,0.016621146953672287,0.016621146953672287,0.6844702780685601,2.4603847483048284e-06,5.0652103255389565e-08,2.5822255760223263e-10,1.0059180358438103e-15,3.842619410460349e-12,0.017347309163787298,0.007829787515132528,0.001630120917999951,4.77034605713259e-05,0.0812295893005031,0.013423302716699856,0.024212616755434103,0.008189301457734817,0.016738097786059294,0.01717549898527132,0.005030601849705677,0.001173204667152505,0.0011135750436208312,0.0013520077609473554,0.09355066540237916,0.03244285408387628,0.015451836523332294,0.022292652623816783,0.025401897984549327,0.012340068851340731,0.007348747022967539,0.06616270356977927,0.002574325846997212,0.026263934514772252,0.0,0.0,0.0,0.0,0.0012732036813132505,0.00020816584447874383,0.00048502588234748933,0.0006148127300960113,0.0,0.0,0.0,0.0,0.008912604025750507,0.008912604025750507,0.0011247508118285706,0.004038282864668514,0.003946131034821899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.08979735412811,46.0,0.0,34.08979735412811,8.996286666212054,12.0,0.0,8.996286666212054,1.4175384472150403,3.0,0.0,-1.4175384472150403,0.9335787416043954,1.0299999999999998,0.0,0.9335787416043954,1.4175384472150403,3.0,0.0,-1.4175384472150403,0.9450256314766934,2.0,0.0,-0.9450256314766934,1.4201874710983917,2.0,0.0,-0.469863791854995,0.4725128157383467,1.0,0.0,-0.4725128157383467,9.001584713978751,10.0,0.0,-0.4486716007881812,1.4175384472150403,3.0,0.0,1.4175384472150403,0.9450256314766934,2.0,0.0,0.9450256314766934,1.4201874710983917,2.0,0.0,0.469863791854995,0.4725128157383467,1.0,0.0,0.4725128157383467,4.255264365528474,8.0,0.0,3.304940686285076,0.7678333255748135,1.625,0.0,0.7678333255748135,11.000069815902084,3.6598908794800815,1.3131591688961408,0.41477564003393,6.555797799487318,16.920437471183742,1.6323770933312278,10.637936095134027,TmPPt,3.0,Tm
10.0,6.0,78.0,1.0,17.0,-4.0,2.0,7.0,0.14513650273967724,0.14513650273967724,0.630682425554922,0.27661043119317863,0.044568548991314384,0.002455470503419971,8.254068612338246e-07,1.669126137907792e-06,0.07428819950786236,0.011342287643337444,0.03213123683698135,0.02594256632487351,0.07354436092069526,0.025117520097237285,0.035317810523839754,0.02460573953666657,0.043638007158966416,0.044221213864358316,0.07634851127684303,0.01925667537144922,0.034991843790905815,0.04818640002447739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.144489565847653,26.0,0.0,-2.5639260944806566,5.773703311272763,7.0,0.0,-0.8785624434310133,1.4685422603525249,3.0,0.0,-1.4685422603525249,0.5334729626209249,1.0299999999999998,0.0,-0.5334729626209249,1.4685422603525249,3.0,0.0,-1.4685422603525249,0.97902817356835,2.0,0.0,-0.97902817356835,1.943704099974223,3.0,0.0,-1.943704099974223,0.489514086784175,1.0,0.0,-0.489514086784175,13.577224205494607,19.0,0.0,-13.577224205494607,1.4685422603525249,3.0,0.0,1.4685422603525249,0.97902817356835,2.0,0.0,0.97902817356835,1.943704099974223,3.0,0.0,1.943704099974223,0.489514086784175,1.0,0.0,0.489514086784175,4.880788620679273,9.0,0.0,4.880788620679273,0.7954603910242842,1.625,0.0,0.7954603910242842,10.997052301818858,3.682680508400054,1.5474196430649771,0.854316816829431,7.023441945855203,16.399288302346562,1.7506533035775564,9.608350527432595,TmPPt,-2.0,Pt
3.0,6.0,66.0,2.0,16.0,-4.0,2.0,8.0,0.7072801012313901,0.7072801012313901,0.12135610470579734,4.207433157484843e-14,4.362282426303574e-09,7.049891976931821e-06,0.014096361825176934,0.12135610470579734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14590070092270946,0.04869409499058712,0.0450537312365897,0.036002555948192815,0.0,0.0,0.0,0.025463093140103223,0.0010156636861667844,0.01580344098939403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34425823884244,51.0,0.0,46.34425823884244,10.90453135031587,12.0,0.0,10.90453135031587,3.634843783438623,4.0,0.0,-3.634843783438623,1.6538539214645736,1.82,0.0,1.6538539214645736,3.634843783438623,4.0,0.0,-3.634843783438623,2.7261328375789677,3.0,0.0,-2.7261328375789677,1.8174218917193117,2.0,0.0,-1.8174218917193117,0.9087109458596556,1.0,0.0,-0.9087109458596556,6.360976621017591,7.0,0.0,-6.360976621017591,3.634843783438623,4.0,0.0,3.634843783438623,2.7261328375789677,3.0,0.0,2.7261328375789677,1.8174218917193117,2.0,0.0,1.8174218917193117,0.9087109458596556,1.0,0.0,0.9087109458596556,9.087109458596556,10.0,0.0,9.087109458596556,5.849372358498603,6.437,0.0,5.849372358498603,14.055493645550694,4.682014348161407,0.8243516601675813,0.3767822737937955,12.052630912359135,31.43263900858951,2.2182427646730587,17.121690755643066,DyN,3.0,Dy
1.0,3.0,11.0,1.0,17.0,-1.0,5.0,10.0,0.7745659068302526,0.7745659068302526,0.21015558533383527,7.286123595576926e-14,7.554280181568283e-09,1.220848492578255e-05,0.02441104366055076,0.21015558533383527,0.0,0.0,0.0,0.0,0.015278507835912091,0.015278507835912091,0.0010313634226729606,0.015278507835912091,0.010185671890608063,0.007639253917956047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.22261882402385,86.0,0.0,78.22261882402385,13.643480027446019,15.0,0.0,13.643480027446019,0.0,0.0,0.0,0.0,1.5007828030190622,1.65,0.0,1.5007828030190622,0.0,0.0,0.0,0.0,0.909565335163068,1.0,0.0,0.909565335163068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547826675815339,5.0,0.0,4.547826675815339,0.0,0.0,0.0,0.0,0.909565335163068,1.0,0.0,-0.909565335163068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909565335163068,1.0,0.0,-0.909565335163068,2.002862868029076,2.202,0.0,2.002862868029076,8.83626566959082,2.649733987592456,0.7733025287724751,0.3767818910602544,4.041677246503352,10.219728763346346,0.8776667656479692,5.704065405985327,NaS,1.0,Na
6.0,5.0,42.0,1.0,17.0,-3.0,3.0,8.0,0.6530998593915242,0.6530998593915242,0.08398853207965329,7.251960369044697e-05,0.0054501528084527255,0.047036541664304654,0.047725879871149436,0.007724050788802606,0.07516236367034274,0.055450136661039005,0.03782906921841378,0.013368135663316292,0.0391207922716028,0.008818177465445005,0.025259093217715075,0.0034464435980403807,0.016773381582803306,0.017193183875459674,0.11298240424135005,0.05540499323140947,0.037764091242508235,0.04346918509942408,0.0,0.0,0.0,0.0,0.008909983281347407,0.004406358489786339,0.008909983281347407,0.0,0.0,0.0,0.002545969318044645,0.0008452606902041613,0.0009747544435072488,0.00131334885782619,0.0,0.0,0.0,0.0,0.024190095746135024,0.003765344908395168,0.011256970552304648,0.01021245451901784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.74836884992839,33.0,0.0,28.74836884992839,7.8404642317986495,9.0,0.0,7.8404642317986495,1.742325384844145,2.0,0.0,-1.742325384844145,0.026134880772662,0.029999999999999805,0.0,0.026134880772662,1.742325384844145,2.0,0.0,-1.742325384844145,0.8711626924220723,1.0,0.0,-0.8711626924220723,1.742325384844145,2.0,0.0,-1.742325384844145,0.0,0.0,0.0,0.0,0.8711626924220723,1.0,0.0,-0.8711626924220723,1.742325384844145,2.0,0.0,1.742325384844145,0.8711626924220723,1.0,0.0,0.8711626924220723,1.742325384844145,2.0,0.0,1.742325384844145,0.0,0.0,0.0,0.0,4.355813462110361,5.0,0.0,4.355813462110361,1.4156393751858676,1.625,0.0,1.4156393751858676,14.310758296901607,4.725851964357362,0.7460528553827461,0.2073911933886402,12.368230585469945,32.26765599501048,2.174279433270994,17.864884909716608,MoP,3.0,Mo
7.0,4.0,25.0,2.0,16.0,-2.0,4.0,9.0,0.4756359910563169,0.4756359910563169,0.27017670234148,0.0007706831863214372,0.03425991941512993,0.1984321073753568,0.11056332671925306,0.016095634701046056,0.13721472164129492,0.11459600297463253,0.06774189633510494,0.0168287293582233,0.0,0.0,0.0,0.0,0.0,0.0,0.05969614865137629,0.005687498781957227,0.03689888822148273,0.058859346885711886,0.05600319697700334,0.020232078823596157,0.03572837522992728,0.04008653027187871,0.0,0.0,0.0,0.00127323933252854,0.00014424469911510538,0.001028792240873141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.982031873821402,9.0,0.0,6.982031873821402,2.327343957940467,3.0,0.0,2.327343957940467,0.0,0.0,0.0,0.0,0.279281274952856,0.3599999999999999,0.0,0.279281274952856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.327343957940467,3.0,0.0,2.327343957940467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53369698132751,5.930474157137095,0.9084051155518796,0.23151061514258775,19.302612235368105,50.11901322460451,3.5962015841935586,28.21734434712491,MnNi,2.0,Mn
10.0,4.0,28.0,2.0,16.0,-2.0,4.0,9.0,0.4756359910563169,0.4756359910563169,0.27017670234148,0.0007706831863214407,0.03425991941513005,0.19843210737535705,0.11056332671925287,0.016095634701046004,0.13721472164129492,0.1145960029746326,0.06774189633510493,0.016828729358223257,0.0,0.0,0.0,0.0,0.0,0.0,0.05969614865137629,0.005687498781957211,0.03689888822148271,0.058859346885711886,0.05727643630953187,0.020692057537804176,0.036540664082807615,0.04099790229708132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.982031873821403,9.0,0.0,-6.982031873821403,2.327343957940468,3.0,0.0,-2.327343957940468,0.0,0.0,0.0,0.0,0.27928127495285604,0.3599999999999999,0.0,-0.27928127495285604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.327343957940468,3.0,0.0,-2.327343957940468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.533696981327505,5.930474157137095,0.90840511555188,0.23151061514258775,19.302612235368102,50.119013224604494,3.5962015841935564,28.21734434712491,MnNi,2.0,Ni
4.0,5.0,40.0,2.0,16.0,-3.0,3.0,8.0,0.6092918009939505,0.6092918009939505,0.08067969207531317,6.938036595467672e-08,1.3331194491553753e-09,5.958466513154488e-12,1.7491206427872308e-17,1.4239617639346964e-13,0.021025469100353227,0.016852855107288216,0.008564867068768531,0.0006614115478896679,0.15176095584896734,0.009210914963871823,0.051883797607115784,0.002978925326634123,0.017422878848579283,0.017236977219302042,0.0596226635368821,0.03563052532000908,0.010435354429837588,0.009480435259645684,0.05088335338035396,0.017226675911447494,0.0082294911743082,0.012693142709688587,0.0,0.0,0.0,0.008911293749893185,0.00030491444646396957,0.0026730295399059693,0.011458600116533992,0.004444522615170152,0.003734019932831464,0.00556450777768524,0.0050929318652239534,0.0020668023459535856,0.0016124678106988364,0.0023255210313512164,0.0,0.0,0.0,0.0,0.00127323933252854,0.00127323933252854,0.0005401831395281998,0.00038339901223999,0.0005997451520763857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.186347060819216,50.0,0.0,44.186347060819216,11.488450235813,13.0,0.0,11.488450235813,1.7674538824327688,2.0,0.0,-1.7674538824327688,1.6172203024259837,1.83,0.0,1.6172203024259837,1.7674538824327688,2.0,0.0,-1.7674538824327688,0.8837269412163844,1.0,0.0,-0.8837269412163844,1.7674538824327688,2.0,0.0,-1.7674538824327688,0.0,0.0,0.0,0.0,2.6511808236491534,3.0,0.0,2.6511808236491534,1.7674538824327688,2.0,0.0,1.7674538824327688,0.8837269412163844,1.0,0.0,0.8837269412163844,1.7674538824327688,2.0,0.0,1.7674538824327688,0.0,0.0,0.0,0.0,4.418634706081922,5.0,0.0,4.418634706081922,2.2031312644524466,2.4930000000000003,0.0,2.2031312644524466,10.421566322476188,4.596948108633251,1.3396379269360723,0.42231504163271455,9.921508818261064,25.320723992375026,2.619853844337048,15.808711828964025,ZrCl2,2.0,Zr
3.0,7.0,91.0,2.0,16.0,-5.0,1.0,6.0,0.7171977026559812,0.7171977026559812,0.11901108154063204,4.126130875707541e-14,4.277987916625011e-09,6.913663477855513e-06,0.013823970954485013,0.11901108154063204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1332364005271643,0.0462477561830151,0.03994718857243303,0.03270557576126455,0.0,0.0,0.0,0.03055481527622249,0.0012827688860643995,0.018682099665004274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.62677651134618,59.0,0.0,53.62677651134618,9.998212569911999,11.0,0.0,9.998212569911999,4.544642077232727,5.0,0.0,-4.544642077232727,0.9543748362188724,1.0499999999999998,0.0,0.9543748362188724,4.544642077232727,5.0,0.0,-4.544642077232727,3.635713661786182,4.0,0.0,-3.635713661786182,3.635713661786182,4.0,0.0,-3.635713661786182,1.817856830893091,2.0,0.0,-1.817856830893091,0.9089284154465456,1.0,0.0,-0.9089284154465456,4.544642077232727,5.0,0.0,4.544642077232727,3.635713661786182,4.0,0.0,3.635713661786182,3.635713661786182,4.0,0.0,3.635713661786182,1.817856830893091,2.0,0.0,1.817856830893091,13.63392623169818,15.0,0.0,13.63392623169818,4.086542155847669,4.496,0.0,4.086542155847669,12.445030155770281,4.075132167868029,0.8025487387183685,0.3767819768688313,9.223870275181405,23.946331733406108,1.7315414339865518,13.033203158270405,PaC,4.0,Pa
7.0,5.0,43.0,2.0,16.0,-3.0,3.0,8.0,0.6653557408089609,0.6653557408089609,0.160757646227146,5.573494414421219e-14,5.778618561890494e-09,9.338833740601036e-06,0.018673130169814933,0.16075764622714572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14205894038441402,0.041404583411941615,0.04919827446239285,0.03577260558714592,0.0,0.0,0.0,0.031827672579479084,0.0023426504126082283,0.020880301185937027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.331420345153614,29.0,0.0,26.331420345153614,7.263840095214792,8.0,0.0,7.263840095214792,2.7239400357055468,3.0,0.0,-2.7239400357055468,1.0350972135681078,1.14,0.0,1.0350972135681078,2.7239400357055468,3.0,0.0,-2.7239400357055468,1.8159600238036977,2.0,0.0,-1.8159600238036977,1.8159600238036977,2.0,0.0,-1.8159600238036977,0.0,0.0,0.0,0.0,1.8159600238036977,2.0,0.0,-1.8159600238036977,2.7239400357055468,3.0,0.0,2.7239400357055468,1.8159600238036977,2.0,0.0,1.8159600238036977,1.8159600238036977,2.0,0.0,1.8159600238036977,0.0,0.0,0.0,0.0,6.355860083312942,7.0,0.0,6.355860083312942,5.8446673366122015,6.437,0.0,5.8446673366122015,21.139528802137157,7.285257119412862,0.9849605949192028,0.3768054953021141,28.83252455611614,75.5457838239892,5.365776104989577,41.866860030147365,TcN,3.0,Tc
3.0,6.0,59.0,2.0,16.0,-4.0,2.0,8.0,0.6850376424742927,0.6850376424742927,0.10834702258885627,0.02061303993090048,0.09274785041596838,0.08967591958710917,0.0032103692354837603,0.00048142386223279387,0.0,0.0,0.0,0.0,0.1862443714526647,0.027043068482881464,0.17407990986227986,0.008478714340456299,0.058340834246852775,0.060233007030040926,0.0,0.0,0.0,0.0,0.01400479228643398,0.01400479228643398,0.01400479228643398,0.0041617450452933755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006366171197752493,0.0001415610595123683,0.0038823281315147158,0.002545944219077034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.989472274561855,68.0,0.0,58.989472274561855,10.409906871981502,12.0,0.0,10.409906871981502,0.8674922393317918,1.0,0.0,-0.8674922393317918,0.7980928601852483,0.92,0.0,0.7980928601852483,0.8674922393317918,1.0,0.0,-0.8674922393317918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8674922393317918,1.0,0.0,-0.8674922393317918,8.674922393317917,10.0,0.0,8.674922393317917,0.8674922393317918,1.0,0.0,0.8674922393317918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8674922393317918,1.0,0.0,0.8674922393317918,1.7349844786635835,2.0,0.0,1.7349844786635835,0.0,0.0,0.0,0.0,6.347091840475416,2.0882489251259857,0.6839582460848472,0.23125326264407656,1.9818491738878408,4.756508534669758,0.4840666204679818,2.935825972685928,PrSb,3.0,Pr
11.0,6.0,79.0,1.0,17.0,-4.0,2.0,7.0,0.9465396652456756,0.9465396652456756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05346033475432426,0.053460334754311084,0.02673016737716214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5943236758909105,16.0,0.0,6.5943236758909105,1.760098439270978,4.0,0.0,1.760098439270978,2.2061685204639807,4.0,0.0,-2.2061685204639807,0.05719672527342611,0.5,0.0,0.05719672527342611,2.2061685204639807,4.0,0.0,-2.2061685204639807,1.6546263903479856,3.0,0.0,-1.6546263903479856,1.6546263903479856,3.0,0.0,-1.6546263903479856,0.5515421301159952,1.0,0.0,-0.5515421301159952,11.476912683512907,21.0,0.0,-11.476912683512907,2.2061685204639807,4.0,0.0,2.2061685204639807,1.6546263903479856,3.0,0.0,1.6546263903479856,1.6546263903479856,3.0,0.0,1.6546263903479856,0.5515421301159952,1.0,0.0,0.5515421301159952,6.066963431275947,11.0,0.0,6.066963431275947,2.6844546639610427,6.437,0.0,2.6844546639610427,11.97926006571418,4.921508923168809,1.785971568258295,1.239361561643597,10.907190027753666,29.087585896907125,1.133979575946017,16.29576441392652,AuCN,-1.0,Au
